Pseudeminia comosa,Genistein
Pseudoeriosema borianii,Genistein
Pseudovigna argentea ,Genistein
Psoralea aculeata,Genistein
Psoralea arborea,Genistein
Psoralea axillaris,Genistein
Psoralea corylifolia ,Genistein
Psoralea effusa,Genistein
Psoralea fascicularis,Genistein
Psoralea laxa,Genistein
Psoralea oligophylla,Genistein
Psoralea repens,Genistein
Pterocarpus angolensis ,Genistein
Pterocarpus marsupium ,Genistein
Pueraria lobata ,Genistein
Pueraria mirifica ,Genistein
Pueraria phaseoloides ,Genistein
Pueraria tuberosa ,Genistein
Retama monosperma,Genistein
Retama raetam ,Genistein
Rhynchosia caribaea,Genistein
Rhynchosia densiflora,Genistein
Rhynchosia hirsuta,Genistein
Rhynchosia phaseoloides,Genistein
Rhynchosia pyramidalis,Genistein
Sophora japonica ,Genistein
Sophora secundiflora ,Genistein
Sophora subprostrata,Genistein
Strongylodon macrobotrys,Genistein
Tephrosia toxicaria,Genistein
Teyleria koordersii,Genistein
Thermopsis alterniflora,Genistein
Thermopsis macrophylla,Genistein
Thermopsis mollis,Genistein
Thermopsis rhombifolia,Genistein
Thermopsis villosa,Genistein
Trifolium campestre,Genistein
Trifolium globosum,Genistein
Trifolium pannonicum ,Genistein
Trifolium pratense ,Genistein
Trifolium repens ,Genistein
Ulex boivinii,Genistein
Ulex europaeus ,Genistein
Ulex gallii,Genistein
Ulex genistoides,Genistein
Ulex micranthus,Genistein
Ulex minor,Genistein
Ulex parviflorus,Genistein
Vandasina retusa,Genistein
Vicia faba ,Genistein
Vigna angularis ,Genistein
Vigna mungo ,Genistein
Vigna radiata ,Genistein
Vigna subterranea ,Genistein
Wisteria brachybotrys,Genistein
Hypericum scabrum ,Genistein
Punica granatum ,Genistein
Cudrania cochinchinensis ,Genistein
Ficus cordata,Genistein
Ficus nymphaeifolia ,Genistein
Ficus septica,Genistein
Acca sellowiana,Genistein
Securidaca inappendiculata,Genistein
Prunus cerasus ,Genistein
Taxus fuana,Genistein
Taxus yunnanensis,Genistein
Zingiber officinale ,Genistein
Agapanthus africanus ,Isoliquiritigenin
Allium ascalonicum ,Isoliquiritigenin
Allium chinense ,Isoliquiritigenin
Crinum bulbispermum Milne,Isoliquiritigenin
Dahlia variabilis ,Isoliquiritigenin
Tithonia  brachypappa,Isoliquiritigenin
Arabidopsis thaliana,Isoliquiritigenin
Dracaena draco ,Isoliquiritigenin
Acacia rhodoxylon,Isoliquiritigenin
Bauhinia manca,Isoliquiritigenin
Cicer arietinum ,Isoliquiritigenin
Dalbergia ecastaphyllum ,Isoliquiritigenin
Dalbergia odorifera ,Isoliquiritigenin
Dalbergia sericea,Isoliquiritigenin
Dalbergia stevensonii,Isoliquiritigenin
Dipteryx odorata ,Isoliquiritigenin
Flemingia chappar,Isoliquiritigenin
Glycine max ,Isoliquiritigenin
Glycyrrhiza glabra ,Isoliquiritigenin
Glycyrrhiza glara,Isoliquiritigenin
Glycyrrhiza inflata ,Isoliquiritigenin
Glycyrrhiza pallidiflora,Isoliquiritigenin
Glycyrrhiza uralensis ,Isoliquiritigenin
Glycyrrhiza yunnanensis,Isoliquiritigenin
Lespedeza bicolor ,Isoliquiritigenin
Medicago sativa ,Isoliquiritigenin
Medicago truncatula,Isoliquiritigenin
Oxytropis pseudoglandulosa,Isoliquiritigenin
Psorothamnus arborescens,Isoliquiritigenin
Pterocarpus marsupium ,Isoliquiritigenin
Pterocarpus santalinus ,Isoliquiritigenin
Pueraria lobata ,Isoliquiritigenin
Robinia paeudoacacia,Isoliquiritigenin
Robinia pseudoacacia ,Isoliquiritigenin
Sophora flavescens ,Isoliquiritigenin
Sophora gypsophila,Isoliquiritigenin
Sophora tomentosa ,Isoliquiritigenin
Tephrosia toxicaria,Isoliquiritigenin
Trifolium subterraneum ,Isoliquiritigenin
Zollernia paraensis,Isoliquiritigenin
Brosimum acutifolium ,Isoliquiritigenin
Broussonetia papyrifera ,Isoliquiritigenin
Muntingia calabura ,Isoliquiritigenin
Clausena excavata ,Isoliquiritigenin
Mangifera indica ,Kaempferol
Rhus parviflora ,Kaempferol
Rhus wallichi,Kaempferol
Semecarpus vitiensis,Kaempferol
Annona muricata ,Kaempferol
Angelica furcijuga KITAGAWA,Kaempferol
Astrantia major ,Kaempferol
Apocynum venetum ,Kaempferol
Nerium oleander ,Kaempferol
Thevetia peruviana ,Kaempferol
Tetrapanax papyriferus,Kaempferol
Asparagus officinalis ,Kaempferol
Aloe vera ,Kaempferol
Artemisia annua ,Kaempferol
Carthamus tinctorius ,Kaempferol
Gutierrezia wrightii,Kaempferol
Haplopappus foliosus,Kaempferol
Helichrysum graveolen,Kaempferol
Inula britannica ,Kaempferol
Rhaponticum carthamoides ,Kaempferol
Impatiens capensis ,Kaempferol
Diphylleia grayi,Kaempferol
Diphylleia sinensis,Kaempferol
Epimedium acuminatum,Kaempferol
Epimedium brevicornum ,Kaempferol
Epimedium dolichostemen,Kaempferol
Epimedium fargesii,Kaempferol
Epimedium franchetii,Kaempferol
Epimedium koreanum ,Kaempferol
Epimedium leishanense,Kaempferol
Epimedium leptorrhizum,Kaempferol
Epimedium membranaceum,Kaempferol
Epimedium myrianthum,Kaempferol
Epimedium pauciflorum,Kaempferol
Epimedium pubescens ,Kaempferol
Epimedium sagittatum ,Kaempferol
Epimedium stellatum,Kaempferol
Epimedium wushanense ,Kaempferol
Epimedium zhenbaense,Kaempferol
Epimedium zhushanense,Kaempferol
Alkanna orientalis,Kaempferol
Warburgia stuhlmannii ,Kaempferol
Humulus lupulus ,Kaempferol
Capparis himalayensis,Kaempferol
Carica papaya ,Kaempferol
Casuarina junghaniana,Kaempferol
Casuarina rigida,Kaempferol
Hippocratea mucronata,Kaempferol
Microtropis fokienensis,Kaempferol
Chenopodium murale ,Kaempferol
Ascarina lucida,Kaempferol
Cuscuta australis ,Kaempferol
Cuscuta chinensis ,Kaempferol
Cuscuta japonica ,Kaempferol
Cuscuta lupuliformis,Kaempferol
Rhodiola kirilowii,Kaempferol
Rhodiola rosea ,Kaempferol
Rhodiola sachalinensis ,Kaempferol
Rhodiola sacra,Kaempferol
Sedum ewersii,Kaempferol
Sinocrassula indica ,Kaempferol
Arabidopsis thaliana,Kaempferol
Brassica carinata B line ,Kaempferol
Brassica carinata Y line ,Kaempferol
Brassica oleracea ,Kaempferol
Raphanus sativus ,Kaempferol
Coccinia grandis ,Kaempferol
Gynostemma cardiospermum,Kaempferol
Momordica charantia ,Kaempferol
Davidsonia pruriens ,Kaempferol
Chamaecyparis formosensis,Kaempferol
Hippophae rhamnoides ,Kaempferol
Ephedra sinica ,Kaempferol
Equisetum hiemale,Kaempferol
Rhododendron dauricum ,Kaempferol
Rhododendron huianum,Kaempferol
Rhododendron micranthum,Kaempferol
Eucommia ulmoides ,Kaempferol
Elateriospermum tapos ,Kaempferol
Euphorbia geniculata,Kaempferol
Euphorbia lunulata ,Kaempferol
Euphorbia magalanta,Kaempferol
Euphorbia pekinensis ,Kaempferol
Euphorbia prostrata ,Kaempferol
Euphorbia virgata,Kaempferol
Afzelia bella,Kaempferol
Astragalus membranaceus ,Kaempferol
Astragalus mongholicus,Kaempferol
Cassia acutifolia ,Kaempferol
Cassia angustifolia ,Kaempferol
Cassia fistula ,Kaempferol
Cassia tora ,Kaempferol
Cercis chinensis,Kaempferol
Glycine max ,Kaempferol
Glycyrrhiza glabra ,Kaempferol
Glycyrrhiza inflata ,Kaempferol
Glycyrrhiza uralensis ,Kaempferol
Hedysarum caucasicum,Kaempferol
Hedysarum sericeum,Kaempferol
Kummerowia striata ,Kaempferol
Lespedeza virgata,Kaempferol
Lupinus albus ,Kaempferol
Medicago arabica,Kaempferol
Medicago truncatula,Kaempferol
Onobrychis vassiltschenkoi,Kaempferol
Ononis leiosperma,Kaempferol
Peltophorum africanum ,Kaempferol
Sophora flavescens ,Kaempferol
Sophora japonica ,Kaempferol
Styphnolobium japonicum,Kaempferol
Vicia amoena,Kaempferol
Vicia faba ,Kaempferol
Pelargonium reniforme,Kaempferol
Ginkgo biloba ,Kaempferol
Anigozanthos pulcherrimus,Kaempferol
Anigozanthos rufus,Kaempferol
Hypericum ascyron ,Kaempferol
Hypericum japonicum ,Kaempferol
Hypericum perforatum ,Kaempferol
Hypericum sampsonii,Kaempferol
Vismia laurentii ,Kaempferol
Crocus sativus ,Kaempferol
Ajuga taiwanensis,Kaempferol
Salvia dorrii,Kaempferol
Salvia farinacea,Kaempferol
Salvia folium,Kaempferol
Satureja subspicata ,Kaempferol
Laurus nobilis ,Kaempferol
Punica granatum ,Kaempferol
Magnolia denudata ,Kaempferol
Magnolia liliiflora ,Kaempferol
Pterospermum lanceaefolium ,Kaempferol
Theobroma grandiflorum,Kaempferol
Toona sinensis ,Kaempferol
Musa acuminata ,Kaempferol
Ardisia colorata,Kaempferol
Lysimachia capillipes,Kaempferol
Lysimachia christinae ,Kaempferol
Eugenia edulis ,Kaempferol
Eugenia jambolana ,Kaempferol
Syzygium aromaticum ,Kaempferol
Syzygium cumini ,Kaempferol
Nymphaea caerulea,Kaempferol
Nymphaea stellata ,Kaempferol
Ochna beddomei ,Kaempferol
Ophioglossum petiolatum,Kaempferol
Bletilla formosana,Kaempferol
Paeonia albiflora ,Kaempferol
Meconopsis betonicifolia,Kaempferol
Phyllanthus emblica ,Kaempferol
Phyllanthus urinaria ,Kaempferol
Picea obovata,Kaempferol
Pinus sibirica,Kaempferol
Piper umbellatum ,Kaempferol
Antirrhinum majus ,Kaempferol
Zea mays ,Kaempferol
Podocarpus fasciculus,Kaempferol
Calligonum leucocladum,Kaempferol
Pyrrosia lingua ,Kaempferol
Posidonia oceanica ,Kaempferol
Cheilanthes grisea,Kaempferol
Notholaena standleyi,Kaempferol
Consolida oliveriana,Kaempferol
Rhamnus davurica,Kaempferol
Rhamnus disperma,Kaempferol
Potentilla chinensis ,Kaempferol
Prunus mahaleb ,Kaempferol
Prunus persica ,Kaempferol
Adina racemosa,Kaempferol
Morinda citrifolia ,Kaempferol
Sinoadina Racemosa,Kaempferol
Casearia ilicifolia,Kaempferol
Thesium chinense,Kaempferol
Rodgersia podophylla ,Kaempferol
Saxifraga azizoon,Kaempferol
Capsicum annuum ,Kaempferol
Petunia hybrida,Kaempferol
Solanum elaeagnifolium ,Kaempferol
Solanum lycopersicum ,Kaempferol
Taxus brevifolia ,Kaempferol
Taxus fuana,Kaempferol
Taxus yunnanensis,Kaempferol
Camellia sinensis ,Kaempferol
Phegopteris connectilis,Kaempferol
Typha angustifolia ,Kaempferol
Urtica dioica ,Kaempferol
Ampelopsis brevipedunculata ,Kaempferol
Apis mellifera ligustica ,Kaempferol
Kaempferia galanga ,Kaempferol
Allium Sativum,Luteolin
Mangifera indica ,Luteolin
Artabotrys uncinatus ,Luteolin
Apium graveolens ,Luteolin
Daucus carota ,Luteolin
Asparagus officinalis ,Luteolin
Artemisia annua ,Luteolin
Artemisia minor,Luteolin
Bidens tripartita ,Luteolin
Blumea balsamifera ,Luteolin
Chrysanthemum cineraiaefolium,Luteolin
Chrysanthemum indicum ,Luteolin
Chrysanthemum morifolium ,Luteolin
Inula britannica ,Luteolin
Inula japonica,Luteolin
Lactuca indica ,Luteolin
Leontodon autumnalis,Luteolin
Matricaria chamomilla ,Luteolin
Picris cyanocarpa,Luteolin
Picris kamtschatica,Luteolin
Rhaponticum carthamoides ,Luteolin
Saussurea medusa,Luteolin
Taraxacum officinale ,Luteolin
Vernonia pectoralis,Luteolin
Epimedium acuminatum,Luteolin
Epimedium brevicornum ,Luteolin
Epimedium dolichostemen,Luteolin
Epimedium fargesii,Luteolin
Epimedium franchetii,Luteolin
Epimedium koreanum ,Luteolin
Epimedium leishanense,Luteolin
Epimedium leptorrhizum,Luteolin
Epimedium membranaceum,Luteolin
Epimedium myrianthum,Luteolin
Epimedium pubescens ,Luteolin
Epimedium sagittatum ,Luteolin
Epimedium zhenbaense,Luteolin
Epimedium zhushanense,Luteolin
Biebersteinia orphanidis,Luteolin
Buddleja officinalis ,Luteolin
Cannabis indica,Luteolin
Cannabis sativa ,Luteolin
Capparis himalayensis,Luteolin
Erycibe expansa ,Luteolin
Merremia tridentata ,Luteolin
Rhodiola crenulata,Luteolin
Rhodiola rosea ,Luteolin
Rhodiola sachalinensis ,Luteolin
Sedum takesimense Nakai,Luteolin
Sinocrassula indica ,Luteolin
Brassica oleracea ,Luteolin
Raphanus sativus ,Luteolin
Ephedra sinica ,Luteolin
Leiothrix curvifolia,Luteolin
Abrus precatorius ,Luteolin
Acacia aroma ,Luteolin
Acacia caven ,Luteolin
Acacia furcatispina,Luteolin
Acacia leucophloea ,Luteolin
Acacia praecox,Luteolin
Arachis hypogaea ,Luteolin
Astragalus coluteocarpus,Luteolin
Astragalus eremophilus,Luteolin
Astragalus kabadianus,Luteolin
Astragalus quisqualis,Luteolin
Baptisia arachnifera,Luteolin
Baptisia australis,Luteolin
Baptisia bracteata,Luteolin
Baptisia calycosa,Luteolin
Baptisia cinerea,Luteolin
Baptisia lanceolata,Luteolin
Baptisia lecontei,Luteolin
Baptisia megacarpa,Luteolin
Baptisia nuttalliana,Luteolin
Baptisia perfoliata,Luteolin
Baptisia simplicifolia,Luteolin
Baptisia sphaerocarpa,Luteolin
Baptisia tinctoria ,Luteolin
Cadia purpurea,Luteolin
Caesalpinia gilliesii ,Luteolin
Chamaecrista absus,Luteolin
Chamaecrista mimosoides ,Luteolin
Crotalaria pallida ,Luteolin
Cytisophyllum sessilifolium,Luteolin
Cytisus eriocarpus,Luteolin
Cytisus hirsutus,Luteolin
Cytisus proliferus,Luteolin
Cytisus striatus,Luteolin
Dalbergia odorifera ,Luteolin
Erythrophleum suaveolens ,Luteolin
Galega officinalis ,Luteolin
Genista acanthoclada,Luteolin
Genista carpetana,Luteolin
Genista corsica,Luteolin
Genista depressa,Luteolin
Genista ferox,Luteolin
Genista januensis,Luteolin
Genista lydia,Luteolin
Genista morisii,Luteolin
Genista nissana,Luteolin
Genista obtusiramea,Luteolin
Genista pilosa,Luteolin
Genista sagittalis,Luteolin
Genista scorpius,Luteolin
Genista spartioides,Luteolin
Genista stenopetala,Luteolin
Genista teretifolia,Luteolin
Genista tinctoria ,Luteolin
Genista triacanthos,Luteolin
Genista versicolor,Luteolin
Gleditsia australis,Luteolin
Gleditsia triacanthos ,Luteolin
Gonocytisus angulatus,Luteolin
Hesperolaburnum platycarpum,Luteolin
Kummerowia striata ,Luteolin
Lathyrus pratensis,Luteolin
Lens culinaris ,Luteolin
Lupinus arboreus,Luteolin
Lupinus polyphyllus,Luteolin
Lupinus sericeus,Luteolin
Medicago arabica,Luteolin
Medicago coronata,Luteolin
Medicago laciniata,Luteolin
Medicago littoralis,Luteolin
Medicago marina,Luteolin
Medicago minima,Luteolin
Medicago orbicularis ,Luteolin
Medicago sativa ,Luteolin
Medicago truncatula,Luteolin
Ononis spinosa ,Luteolin
Parkinsonia aculeata ,Luteolin
Podocytisus caramanicus,Luteolin
Prosopis affinis,Luteolin
Prosopis alba ,Luteolin
Prosopis argentina,Luteolin
Prosopis chilensis ,Luteolin
Prosopis flexuosa ,Luteolin
Prosopis glandulosa ,Luteolin
Prosopis juliflora ,Luteolin
Prosopis laevigata ,Luteolin
Prosopis nigra ,Luteolin
Prosopis reptans,Luteolin
Prosopis ruscifolia ,Luteolin
Prosopis sericantha,Luteolin
Prosopis strombulifera ,Luteolin
Prosopis velutina ,Luteolin
Prosopis vinalillo ,Luteolin
Rhynchosia suaveolens,Luteolin
Senna didymobotrya ,Luteolin
Senna siamea ,Luteolin
Sophora microphylla ,Luteolin
Sophora prostrata,Luteolin
Thermopsis dolichocarpa,Luteolin
Thermopsis macrophylla,Luteolin
Thermopsis mollis,Luteolin
Thermopsis rhombifolia,Luteolin
Thermopsis villosa,Luteolin
Trifolium pannonicum ,Luteolin
Trifolium subterraneum ,Luteolin
Vicia acutifolia,Luteolin
Vicia americana,Luteolin
Vicia articulata,Luteolin
Vicia balansae,Luteolin
Vicia benghalensis,Luteolin
Vicia ciceroidea,Luteolin
Vicia cracca ,Luteolin
Vicia dumetorum,Luteolin
Vicia epetiolaris,Luteolin
Vicia ervilia ,Luteolin
Vicia faba ,Luteolin
Vicia floridana,Luteolin
Vicia glauca,Luteolin
Vicia hirsuta ,Luteolin
Vicia michauxii,Luteolin
Vicia minutiflora,Luteolin
Vicia mollis,Luteolin
Vicia monantha ,Luteolin
Vicia multijuga,Luteolin
Vicia ochroleuca,Luteolin
Vicia onobrychioides,Luteolin
Vicia pannonica ,Luteolin
Vicia pinetorum,Luteolin
Vicia sicula,Luteolin
Vicia splendens,Luteolin
Vicia sylvatica,Luteolin
Vicia tenuifolia,Luteolin
Vigna trilobata,Luteolin
Gentiana arisanensis,Luteolin
Gentianopsis paludosa,Luteolin
Pelargonium sidoides ,Luteolin
Ginkgo biloba ,Luteolin
Anigozanthos pulcherrimus,Luteolin
Anigozanthos rufus,Luteolin
Enhalus acoroides,Luteolin
Halophila johnsonii,Luteolin
Juncus effusus ,Luteolin
Luzula multiflora,Luteolin
Ajuga decumbens ,Luteolin
Elsholtzia bodinieri,Luteolin
Microtoena prainiana,Luteolin
Prunella vulgaris ,Luteolin
Rosmarinus officinalis ,Luteolin
Salvia aegyptiaca ,Luteolin
Salvia albimaculata,Luteolin
Salvia dorrii,Luteolin
Salvia horminum ,Luteolin
Salvia hypoleuca,Luteolin
Salvia lavandulaefolia,Luteolin
Salvia lavandulifolia ,Luteolin
Salvia limbata,Luteolin
Salvia nutans,Luteolin
Salvia officinalis ,Luteolin
Salvia palaestina,Luteolin
Salvia pedicellata,Luteolin
Salvia pinnata,Luteolin
Salvia pratensis ,Luteolin
Salvia staminea,Luteolin
Satureja subspicata ,Luteolin
Schizonepeta tenuifolia ,Luteolin
Machilus philippinensis,Luteolin
Punica granatum ,Luteolin
Sonneratia caseolaris ,Luteolin
Ficus cordata,Luteolin
Myoporum bontioides,Luteolin
Nymphaea alba ,Luteolin
Syringa afghanica,Luteolin
Antirrhinum majus ,Luteolin
Bacopa monniera,Luteolin
Plantago major ,Luteolin
Zea mays ,Luteolin
Podocarpus fasciculus,Luteolin
Notholaena californica,Luteolin
Aquilegia ecalcarata,Luteolin
Reseda luteola ,Luteolin
Houttuynia cordata ,Luteolin
Verbascum sinaiticum ,Luteolin
Smilax riparia,Luteolin
Capsicum annuum ,Luteolin
Petunia hybrida,Luteolin
Taxus chinensis,Luteolin
Taxus fuana,Luteolin
Taxus yunnanensis,Luteolin
Daphne genkwa ,Luteolin
Lippia sidoides,Luteolin
Phyllospadix iwatensis,Luteolin
Phyllospadix japonicus,Luteolin
Mangifera indica,Myricetin
Rhus parviflora,Myricetin
Rhus wallichi,Myricetin
Semecarpus vitiensis,Myricetin
Asparagus officinalis,Myricetin
Haplopappus canescens,Myricetin
Sedum takesimense Nakai,Myricetin
Davidsonia pruriens,Myricetin
Thuja orientalis,Myricetin
Hippophae rhamnoides,Myricetin
Rhododendron calophytum,Myricetin
Rhododendron catawbiense,Myricetin
Rhododendron fortunei,Myricetin
Rhododendron kaempferi,Myricetin
Rhododendron micranthum,Myricetin
Rhododendron mucronatum,Myricetin
Rhododendron ponticum,Myricetin
Rhododendron praevernum,Myricetin
Rhododendron smirnowii,Myricetin
Rhododendron ungernii,Myricetin
Euphorbia palustris,Myricetin
Euphorbia stepposa,Myricetin
Acacia aroma,Myricetin
Acacia cyanophylla,Myricetin
Acacia dealbata,Myricetin
Astragalus complanatus,Myricetin
Caragana frutex,Myricetin
Caragana jubata,Myricetin
Ceratonia siliqua,Myricetin
Hypocalyptus sophoroides,Myricetin
Intsia bijuga,Myricetin
Intsia palembanica,Myricetin
Lathyrus aphaca,Myricetin
Lotus maritimus,Myricetin
Medicago arabica,Myricetin
Medicago blancheana,Myricetin
Medicago cancellata,Myricetin
Medicago cretacea,Myricetin
Medicago doliata,Myricetin
Medicago falcata,Myricetin
Medicago glomerata,Myricetin
Medicago hybrida,Myricetin
Medicago intertexta,Myricetin
Medicago laciniata,Myricetin
Medicago lupulina,Myricetin
Medicago monantha,Myricetin
Medicago monspeliaca,Myricetin
Medicago murex,Myricetin
Medicago orbicularis,Myricetin
Medicago polyceratia,Myricetin
Medicago polymorpha,Myricetin
Medicago radiata,Myricetin
Medicago rotata,Myricetin
Medicago sativa,Myricetin
Medicago scutellata,Myricetin
Medicago truncatula,Myricetin
Melilotus italica,Myricetin
Melilotus messanensis,Myricetin
Melilotus officinalis,Myricetin
Melilotus sulcatus,Myricetin
Melilotus wolgicus,Myricetin
Millettia racemosa,Myricetin
Peltophorum africanum,Myricetin
Prosopis reptans,Myricetin
Trifolium repens,Myricetin
Trigonella balansae,Myricetin
Trigonella calliceras,Myricetin
Trigonella cretica,Myricetin
Trigonella geminiflora,Myricetin
Vicia bithynica,Myricetin
Vicia faba,Myricetin
Vicia johannis,Myricetin
Pelargonium reniforme,Myricetin
Ginkgo biloba,Myricetin
Halophila johnsonii,Myricetin
Hypericum hirsutum,Myricetin
Hypericum scabrum,Myricetin
Salvia hispanica,Myricetin
Satureja subspicata,Myricetin
Punica granatum,Myricetin
Abelmoschus manihot,Myricetin
Soymida febrifuga,Myricetin
Myrica cerifera,Myricetin
Myrica nagi,Myricetin
Myrica rubra,Myricetin
Ardisia colorata,Myricetin
Eucalyptus globulus,Myricetin
Eugenia jambolana,Myricetin
Kunzea ericoides,Myricetin
Pimenta dioica,Myricetin
Plinia pinnata,Myricetin
Syzygium aromaticum,Myricetin
Syzygium cumini,Myricetin
Syzygium samarangense,Myricetin
Nymphaea caerulea,Myricetin
Nymphaea lotus,Myricetin
Nymphaea odorata,Myricetin
Bridelia ferruginea,Myricetin
Pseudolarix amabilis,Myricetin
Eskemukerjea megacarpum HARA,Myricetin
Posidonia oceanica,Myricetin
Hovenia dulcis,Myricetin
Rosa damascene,Myricetin
Xanthoceras sorbifolia,Myricetin
Diploknema butyracea,Myricetin
Taxus chinensis,Myricetin
Ampelopsis grossedentata,Myricetin
Allium Sativum,Naringenin
Anacardium occidentale ,Naringenin
Xylopia poilanei,Naringenin
Daucus carota ,Naringenin
Asparagus officinalis ,Naringenin
Artemisia glutinosa,Naringenin
Chrysothamnus humilis,Naringenin
Chrysothamnus viscidiflorus,Naringenin
Helichrysum arenarium ,Naringenin
Helichrysum graveolen,Naringenin
Polymnia fruticosa,Naringenin
Cannabis indica,Naringenin
Cannabis inflorescences,Naringenin
Cannabis sativa ,Naringenin
Carica papaya ,Naringenin
Cochlospermum gillivraei,Naringenin
Arabidopsis thaliana,Naringenin
Brassica oleracea ,Naringenin
Raphanus sativus ,Naringenin
Momordica charantia ,Naringenin
Dioscorea alata ,Naringenin
Ephedra sinica ,Naringenin
Acacia dealbata,Naringenin
Acacia longifolia,Naringenin
Bauhinia guianensis ,Naringenin
Crotalaria assamica,Naringenin
Crotalaria pallida ,Naringenin
Dalbergia odorifera ,Naringenin
Dalbergia stevensonii,Naringenin
Flemingia stricta ,Naringenin
Glycine max ,Naringenin
Glycyrrhiza glabra ,Naringenin
Glycyrrhiza uralensis ,Naringenin
Intsia bijuga ,Naringenin
Lespedeza cyrtobotrya,Naringenin
Lupinus subcarnosus,Naringenin
Lupinus texensis,Naringenin
Medicago arabica,Naringenin
Medicago sativa ,Naringenin
Medicago truncatula,Naringenin
Millettia brandisiana,Naringenin
Mimosa hostilis,Naringenin
Pterocarpus marsupium ,Naringenin
Rhynchosia beddomei,Naringenin
Sophora flavescens ,Naringenin
Sophora japonica ,Naringenin
Swartzia polyphylla,Naringenin
Vicia faba ,Naringenin
Gentiana triflora,Naringenin
Aeschynanthus bracteatus ,Naringenin
Ginkgo biloba ,Naringenin
Phlomis caucasica,Naringenin
Satureja subspicata ,Naringenin
Magnolia denudata ,Naringenin
Magnolia liliiflora ,Naringenin
Broussonetia papyrifera ,Naringenin
Maclura tinctoria ,Naringenin
Musa acuminata ,Naringenin
Nymphaea caerulea,Naringenin
Phyllanthus emblica ,Naringenin
Pinus sibirica,Naringenin
Pseudotsuga wilsoniana,Naringenin
Piper crassinervium Kunth,Naringenin
Antirrhinum majus ,Naringenin
Gynerium sagittatum ,Naringenin
Oryza sativa ,Naringenin
Zea mays ,Naringenin
Podocarpus fasciculus,Naringenin
Polygonum minus,Naringenin
Prunus avium ,Naringenin
Prunus cerasus ,Naringenin
Prunus davidiana ,Naringenin
Prunus mume ,Naringenin
Prunus persica ,Naringenin
Prunus yedoensis,Naringenin
Citrus grandis ,Naringenin
Citrus unshiu ,Naringenin
Viscum angulatum,Naringenin
Viscum coloratum ,Naringenin
Xanthoceras sorbifolia ,Naringenin
Capsicum annuum ,Naringenin
Petunia hybrida,Naringenin
Euscaphis konishii,Naringenin
Taxus chinensis,Naringenin
Taxus fuana,Naringenin
Taxus yunnanensis,Naringenin
Typha angustifolia ,Naringenin
Curcuma mangga ,Naringenin
Mucor hiemalis,Quercetin
Allium Sativum,Quercetin
Allium cepa,Quercetin
Mangifera indica,Quercetin
Annona muricata,Quercetin
Xylopia emarginata,Quercetin
Xylopia langsdorffiana,Quercetin
Xylopia poilanei,Quercetin
Anethum graveolens,Quercetin
Levisticum officinale,Quercetin
Asparagus officinalis,Quercetin
Artemisia vestita,Quercetin
Blumea balsamifera,Quercetin
Conyza aegyptica,Quercetin
Saussurea medusa,Quercetin
Solidago canadensis,Quercetin
Epimedium acuminatum,Quercetin
Epimedium brevicornum,Quercetin
Epimedium davidii,Quercetin
Epimedium dolichostemen,Quercetin
Epimedium fargesii,Quercetin
Epimedium franchetii,Quercetin
Epimedium koreanum,Quercetin
Epimedium leishanense,Quercetin
Epimedium leptorrhizum,Quercetin
Epimedium membranaceum,Quercetin
Epimedium myrianthum,Quercetin
Epimedium pauciflorum,Quercetin
Epimedium pubescens,Quercetin
Epimedium sagittatum,Quercetin
Epimedium stellatum,Quercetin
Epimedium zhenbaense,Quercetin
Epimedium zhushanense,Quercetin
Warburgia stuhlmannii,Quercetin
Humulus lupulus,Quercetin
Capparis himalayensis,Quercetin
Capparis spinosa,Quercetin
Carica papaya,Quercetin
Sarcandra glabra,Quercetin
Costus spicatus,Quercetin
Sedum takesimense Nakai,Quercetin
Sinocrassula indica,Quercetin
Arabidopsis thaliana,Quercetin
Brassica carinata Y line,Quercetin
Raphanus sativus,Quercetin
Momordica charantia,Quercetin
Ephedra sinica,Quercetin
Rhododendron calophytum,Quercetin
Rhododendron catawbiense,Quercetin
Rhododendron fortunei,Quercetin
Rhododendron galactinum,Quercetin
Rhododendron insigne,Quercetin
Rhododendron kaempferi,Quercetin
Rhododendron micranthum,Quercetin
Rhododendron oreotrephes,Quercetin
Rhododendron ponticum,Quercetin
Rhododendron praevernum,Quercetin
Rhododendron smirnowii,Quercetin
Rhododendron ungernii,Quercetin
Croton tonkinensis GAGNEP,Quercetin
Euphorbia tinctoria,Quercetin
Albizzia lebbeck,Quercetin
Ceratonia siliqua,Quercetin
Euchresta formosana,Quercetin
Medicago arabica,Quercetin
Medicago sativa,Quercetin
Medicago truncatula,Quercetin
Sophora flavescens,Quercetin
Sophora japonica,Quercetin
Styphnolobium japonicum,Quercetin
Trifolium pratense,Quercetin
Vicia faba,Quercetin
Pelargonium reniforme,Quercetin
Pelargonium sidoides,Quercetin
Ginkgo biloba,Quercetin
Anigozanthos pulcherrimus,Quercetin
Anigozanthos rufus,Quercetin
Hypericum perforatum,Quercetin
Hypericum sampsonii,Quercetin
Psorospermum androsaemifolium BAKER,Quercetin
Salvia dorrii,Quercetin
Punica granatum,Quercetin
Magnolia denudata,Quercetin
Magnolia liliiflora,Quercetin
Azadirachta indica,Quercetin
Toona sinensis,Quercetin
Musa acuminata,Quercetin
Ardisia colorata,Quercetin
Psidium guajava,Quercetin
Syzygium cumini,Quercetin
